Parcela;Cota;Ecosistema;Orientacion;Fecha_siembra;Fecha_revision;Microestacion;Protector;Tratamiento;Cobertura_arborea;Vivo;Muerto
Camarate;1500;Encinar;Norte;20241105;20250625;45;3;Refugio;0.554234881;;
Camarate;1700;Robledal;Norte;20241105;20250625;6;1;Refugio;0.356924881;5;
Camarate;1700;Robledal;Norte;20241105;20250625;6;2;Refugio;0.356924881;1;
Camarate;1700;Robledal;Norte;20241105;20250625;6;3;Refugio;0.356924881;;
Camarate;1700;Robledal;Norte;20241105;20250625;67;1;Control;0.468103477;;
Camarate;1700;Robledal;Norte;20241105;20250625;67;2;Control;0.468103477;;
Camarate;1700;Robledal;Norte;20241105;20250625;67;3;Control;0.468103477;;
Camarate;1700;Robledal;Norte;20241105;20250625;66;1;Refugio;0.583936825;3;1
Camarate;1700;Robledal;Norte;20241105;20250625;66;2;Refugio;0.583936825;;
Camarate;1700;Robledal;Norte;20241105;20250625;66;3;Refugio;0.583936825;;
Camarate;1700;Robledal;Norte;20241105;20250625;5;1;Control;0.435913851;4;1
Camarate;1700;Robledal;Norte;20241105;20250625;5;2;Control;0.435913851;;
Camarate;1700;Robledal;Norte;20241105;20250625;5;3;Control;0.435913851;;
Camarate;1700;Robledal;Norte;20241105;20250625;4;1;Refugio;0.328830249;1;
Camarate;1700;Robledal;Norte;20241105;20250625;4;2;Refugio;0.328830249;;
Camarate;1700;Robledal;Norte;20241105;20250625;4;3;Refugio;0.328830249;;
Camarate;1700;Robledal;Norte;20241105;20250625;1;1;Control;0.433905504;;
Camarate;1700;Robledal;Norte;20241105;20250625;1;2;Control;0.433905504;;
Camarate;1700;Robledal;Norte;20241105;20250625;1;3;Control;0.433905504;;
Camarate;2200;Piornal;Norte;20241105;20250701;22;1;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250701;22;2;Control;0;;1
Camarate;2200;Piornal;Norte;20241105;20250701;22;3;Control;0; ;
Camarate;2200;Piornal;Norte;20241105;20250701;23;1;Refugio;0;1;
Camarate;2200;Piornal;Norte;20241105;20250701;23;2;Refugio;0;1;
Camarate;2200;Piornal;Norte;20241105;20250701;23;3;Refugio;0;;
Camarate;2200;Piornal;Norte;20241105;20250701;24;1;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250701;24;2;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250701;24;3;Control;0;;1
Camarate;2200;Piornal;Norte;20241105;20250701;25;1;Refugio;0;2;
Camarate;2200;Piornal;Norte;20241105;20250701;25;2;Refugio;0;2;1
Camarate;2200;Piornal;Norte;20241105;20250701;25;3;Refugio;0;;2
Camarate;2200;Piornal;Norte;20241105;20250701;26;1;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250701;26;2;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250701;26;3;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250701;27;1;Refugio;0;1;
Camarate;2200;Piornal;Norte;20241105;20250701;27;2;Refugio;0;2;
Camarate;2200;Piornal;Norte;20241105;20250701;27;3;Refugio;0;;
Camarate;1900;Robledal;Norte;20241105;20250701;20;1;Control;0.010985592;;
Camarate;1900;Robledal;Norte;20241105;20250701;20;2;Control;0.010985592;;
Camarate;1900;Robledal;Norte;20241105;20250701;20;3;Control;0.010985592;;
Camarate;1900;Robledal;Norte;20241105;20250701;21;1;Refugio;0.958735779;;2
Camarate;1900;Robledal;Norte;20241105;20250701;21;2;Refugio;0.958735779;;2
Camarate;1900;Robledal;Norte;20241105;20250701;21;3;Refugio;0.958735779;;
Camarate;1900;Robledal;Norte;20241105;20250701;14;1;Refugio;0.940318352;;
Camarate;1900;Robledal;Norte;20241105;20250701;14;2;Refugio;0.940318352;;
Camarate;1900;Robledal;Norte;20241105;20250701;14;3;Refugio;0.940318352;;
Camarate;1900;Robledal;Norte;20241105;20250701;17;1;Control;0.050402304;1;2
Camarate;1900;Robledal;Norte;20241105;20250701;17;2;Control;0.050402304;;1
Camarate;1900;Robledal;Norte;20241105;20250701;17;3;Control;0.050402304;;
Camarate;1900;Robledal;Norte;20241105;20250701;18;1;Refugio;0.782481673;;2
Camarate;1900;Robledal;Norte;20241105;20250701;18;2;Refugio;0.782481673;3;
Camarate;1900;Robledal;Norte;20241105;20250701;18;3;Refugio;0.782481673;;
Camarate;1900;Robledal;Norte;20241105;20250701;19;1;Control;0.136283987;;1
Camarate;1900;Robledal;Norte;20241105;20250701;19;2;Control;0.136283987;;
Camarate;1900;Robledal;Norte;20241105;20250701;19;3;Control;0.136283987;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;9372;1;Control;0.705893619;;1
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;9372;2;Control;0.705893619;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;9372;3;Control;0.705893619;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;3631A-8234B;1;Refugio;0.705893619;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;3631A-8234B;2;Refugio;0.705893619;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;3631A-8234B;3;Refugio;0.705893619;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;6030A-9314B;1;Control;0.245059552;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;6030A-9314B;2;Control;0.245059552;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;6030A-9314B;3;Control;0.245059552;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;6071A-5495B;1;Refugio;0.770054896;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;6071A-5495B;2;Refugio;0.770054896;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;6071A-5495B;3;Refugio;0.770054896;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;8901A-1202B;1;Control;0.04955791;;1
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;8901A-1202B;2;Control;0.04955791;;1
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;8901A-1202B;3;Control;0.04955791;1;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;9157A-3572B;1;Refugio;0.758482037;3;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;9157A-3572B;2;Refugio;0.758482037;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250702;9157A-3572B;3;Refugio;0.758482037;;
Hortichuela;1300;Robledal;Norte;20241010;20250702;65;1;Refugio;0.664800287;;2
Hortichuela;1300;Robledal;Norte;20241010;20250702;65;2;Refugio;0.664800287;;
Hortichuela;1300;Robledal;Norte;20241010;20250702;65;3;Refugio;0.664800287;;
Hortichuela;1300;Robledal;Norte;20241010;20250702;29;1;Control;0.489934459;;
Hortichuela;1300;Robledal;Norte;20241010;20250702;29;2;Control;0.489934459;;
Hortichuela;1300;Robledal;Norte;20241010;20250702;29;3;Control;0.489934459;;
Hortichuela;1300;Robledal;Norte;20241010;20250702;31;1;Control;0.051828675;;1
Hortichuela;1300;Robledal;Norte;20241010;20250702;31;2;Control;0.051828675;;
Hortichuela;1300;Robledal;Norte;20241010;20250702;31;3;Control;0.051828675;;
Hortichuela;1300;Robledal;Norte;20241010;20250702;30;1;Refugio;0.790612937;;
Hortichuela;1300;Robledal;Norte;20241010;20250702;30;2;Refugio;0.790612937;;
Hortichuela;1300;Robledal;Norte;20241010;20250702;30;3;Refugio;0.790612937;;
Hortichuela;1300;Robledal;Norte;20241010;20250702;33;1;Control;0.264723466;;
Hortichuela;1300;Robledal;Norte;20241010;20250702;33;2;Control;0.264723466;;
Hortichuela;1300;Robledal;Norte;20241010;20250702;33;3;Control;0.264723466;;
Hortichuela;1300;Robledal;Norte;20241010;20250702;32;1;Refugio;0.673286027;1;
Hortichuela;1300;Robledal;Norte;20241010;20250702;32;2;Refugio;0.673286027;;
Hortichuela;1300;Robledal;Norte;20241010;20250702;32;3;Refugio;0.673286027;;
SanJuan;2300;Enebral;Norte;20241009;20250702;2915A-7317B;1;Refugio;0;5;1
SanJuan;2300;Enebral;Norte;20241009;20250702;2915A-7317B;2;Refugio;0;4;1
SanJuan;2300;Enebral;Norte;20241009;20250702;2915A-7317B;3;Refugio;0;3;
SanJuan;2300;Enebral;Norte;20241009;20250702;2613A-7987B;1;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250702;2613A-7987B;2;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250702;2613A-7987B;3;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250702;7515A-7124B;1;Refugio;0;2;
SanJuan;2300;Enebral;Norte;20241009;20250702;7515A-7124B;2;Refugio;0;3;1
SanJuan;2300;Enebral;Norte;20241009;20250702;7515A-7124B;3;Refugio;0;2;
SanJuan;2300;Enebral;Norte;20241009;20250702;7534A-8001B;1;Control;0;1;
SanJuan;2300;Enebral;Norte;20241009;20250702;7534A-8001B;2;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250702;7534A-8001B;3;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250702;46;1;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250702;46;2;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250702;46;3;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250702;47;1;Refugio;0;1;
SanJuan;2300;Enebral;Norte;20241009;20250702;47;2;Refugio;0;7;
SanJuan;2300;Enebral;Norte;20241009;20250702;47;3;Refugio;0;1;2
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_1-4;1;Refugio;0.544344462;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_1-4;2;Refugio;0.544344462;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_1-4;3;Refugio;0.544344462;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_5-8;1;Control;0.730136627;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_5-8;2;Control;0.730136627;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_5-8;3;Control;0.730136627;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_9-12;1;Refugio;0.344418743;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_9-12;2;Refugio;0.344418743;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_9-12;3;Refugio;0.344418743;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_13-16;1;Control;0.644406257;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_13-16;2;Control;0.644406257;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_13-16;3;Control;0.644406257;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_17-20;1;Refugio;0.316406647;;1
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_17-20;2;Refugio;0.316406647;;2
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_17-20;3;Refugio;0.316406647;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_21-24;1;Control;0.542004918;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_21-24;2;Control;0.542004918;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;Collar_21-24;3;Control;0.542004918;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;214;1;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;214;2;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;214;3;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;690;1;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;690;2;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;690;3;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;641;1;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;641;2;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250714;641;3;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250714;Collar_1-3;1;Control;0.054205783;;
Finana;1500;Encinar;Norte;20241016;20250714;Collar_1-3;2;Control;0.054205783;;
Finana;1500;Encinar;Norte;20241016;20250714;Collar_1-3;3;Control;0.054205783;;
Finana;1500;Encinar;Norte;20241016;20250714;Collar_4-6;1;Refugio;0.093623552;;
Finana;1500;Encinar;Norte;20241016;20250714;Collar_4-6;2;Refugio;0.093623552;;1
Finana;1500;Encinar;Norte;20241016;20250714;Collar_4-6;3;Refugio;0.093623552;;
Finana;1500;Encinar;Norte;20241016;20250714;Collar_7-9;1;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250714;Collar_7-9;2;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250714;Collar_7-9;3;Control;0;;1
Finana;1500;Encinar;Norte;20241016;20250714;Collar_10-12;1;Refugio;0.140077942;;
Finana;1500;Encinar;Norte;20241016;20250714;Collar_10-12;2;Refugio;0.140077942;;
Finana;1500;Encinar;Norte;20241016;20250714;Collar_10-12;3;Refugio;0.140077942;;1
Finana;1500;Encinar;Norte;20241016;20250714;Collar_13-15;1;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250714;Collar_13-15;2;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250714;Collar_13-15;3;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250714;Collar_16-18;1;Refugio;0.089204767;;
Finana;1500;Encinar;Norte;20241016;20250714;Collar_16-18;2;Refugio;0.089204767;;1
Finana;1500;Encinar;Norte;20241016;20250714;Collar_16-18;3;Refugio;0.089204767;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;4018;1;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;4018;2;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;4018;3;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;3560;1;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;3560;2;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;3560;3;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;1486;1;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;1486;2;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;1486;3;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_1-4;1;Refugio;0.713809552;;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_1-4;2;Refugio;0.713809552;;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_1-4;3;Refugio;0.713809552;;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_5-8;1;Control;0.825429393;1;1
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_5-8;2;Control;0.825429393;;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_5-8;3;Control;0.825429393;;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_9-12;1;Refugio;0.836731897;;1
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_9-12;2;Refugio;0.836731897;;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_9-12;3;Refugio;0.836731897;;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_13-16;1;Control;0.839677225;;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_13-16;2;Control;0.839677225;1;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_13-16;3;Control;0.839677225;;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_17-20;1;Refugio;0.644618943;;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_17-20;2;Refugio;0.644618943;;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_17-20;3;Refugio;0.644618943;;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_21-24;1;Control;0.866560818;1;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_21-24;2;Control;0.866560818;;
Portugos;1700;Pinar_sy;Sur;20241021;20250715;Collar_21-24;3;Control;0.866560818;;
Canar;1800;Robledal;Sur;20241014;20250715;50;1;Refugio;0.76124272;;1
Canar;1800;Robledal;Sur;20241014;20250715;50;2;Refugio;0.76124272;;
Canar;1800;Robledal;Sur;20241014;20250715;50;3;Refugio;0.76124272;;
Canar;1800;Robledal;Sur;20241014;20250715;49;1;Control;0.43006552;;1
Canar;1800;Robledal;Sur;20241014;20250715;49;2;Control;0.43006552;;
Canar;1800;Robledal;Sur;20241014;20250715;49;3;Control;0.43006552;;
Canar;1800;Robledal;Sur;20241014;20250715;51;1;Control;0.388082823;;
Canar;1800;Robledal;Sur;20241014;20250715;51;2;Control;0.388082823;;
Canar;1800;Robledal;Sur;20241014;20250715;51;3;Control;0.388082823;;
Canar;1800;Robledal;Sur;20241014;20250715;52;1;Refugio;0.293132894;;4
Canar;1800;Robledal;Sur;20241014;20250715;52;2;Refugio;0.293132894;;5
Canar;1800;Robledal;Sur;20241014;20250715;52;3;Refugio;0.293132894;;
Canar;1800;Robledal;Sur;20241014;20250715;53;1;Control;0.0356836;;
Canar;1800;Robledal;Sur;20241014;20250715;53;2;Control;0.0356836;;
Canar;1800;Robledal;Sur;20241014;20250715;53;3;Control;0.0356836;;
Canar;1800;Robledal;Sur;20241014;20250715;54;1;Refugio;0.677412767;;
Canar;1800;Robledal;Sur;20241014;20250715;54;2;Refugio;0.677412767;;
Canar;1800;Robledal;Sur;20241014;20250715;54;3;Refugio;0.677412767;;
Canar;1700;Robledal;Sur;20241014;20250715;114;1;Refugio;0.822925837;;
Canar;1700;Robledal;Sur;20241014;20250715;114;2;Refugio;0.822925837;1;1
Canar;1700;Robledal;Sur;20241014;20250715;114;3;Refugio;0.822925837;;
Canar;1700;Robledal;Sur;20241014;20250715;9;1;Control;0.146584964;;
Canar;1700;Robledal;Sur;20241014;20250715;9;2;Control;0.146584964;;
Canar;1700;Robledal;Sur;20241014;20250715;9;3;Control;0.146584964;;
Canar;1700;Robledal;Sur;20241014;20250715;16;1;Control;0.031152651;;
Canar;1700;Robledal;Sur;20241014;20250715;16;2;Control;0.031152651;;
Canar;1700;Robledal;Sur;20241014;20250715;16;3;Control;0.031152651;;
Canar;1700;Robledal;Sur;20241014;20250715;10;1;Refugio;0.725442196;;
Canar;1700;Robledal;Sur;20241014;20250715;10;2;Refugio;0.725442196;;
Canar;1700;Robledal;Sur;20241014;20250715;10;3;Refugio;0.725442196;;
Canar;1700;Robledal;Sur;20241014;20250715;13;1;Control;0.003621479;;
Canar;1700;Robledal;Sur;20241014;20250715;13;2;Control;0.003621479;;0
Canar;1700;Robledal;Sur;20241014;20250715;13;3;Control;0.003621479;;
Canar;1700;Robledal;Sur;20241014;20250715;12;1;Refugio;0.640656215;;
Canar;1700;Robledal;Sur;20241014;20250715;12;2;Refugio;0.640656215;;
Canar;1700;Robledal;Sur;20241014;20250715;12;3;Refugio;0.640656215;;
Canar;2000;Piornal;Sur;20241014;20250721;39;1;Control;0;;1
Canar;2000;Piornal;Sur;20241014;20250721;39;2;Control;0;;2
Canar;2000;Piornal;Sur;20241014;20250721;39;3;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250721;3;1;Refugio;0;;2
Canar;2000;Piornal;Sur;20241014;20250721;3;2;Refugio;0;;1
Canar;2000;Piornal;Sur;20241014;20250721;3;3;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250721;36;1;Control;0;;2
Canar;2000;Piornal;Sur;20241014;20250721;36;2;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250721;36;3;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250721;35;1;Refugio;0;;3
Canar;2000;Piornal;Sur;20241014;20250721;35;2;Refugio;0;;4
Canar;2000;Piornal;Sur;20241014;20250721;35;3;Refugio;0;;1
Canar;2000;Piornal;Sur;20241014;20250721;37;1;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250721;37;2;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250721;37;3;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250721;38;1;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250721;38;2;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250721;38;3;Control;0;;
Canar;1900;Robledal;Sur;20241022;20250721;56;1;Refugio;0.670424821;;
Canar;1900;Robledal;Sur;20241022;20250721;56;2;Refugio;0.670424821;2;1
Canar;1900;Robledal;Sur;20241022;20250721;56;3;Refugio;0.670424821;;
Canar;1900;Robledal;Sur;20241022;20250721;55;1;Control;0.30693525;;1
Canar;1900;Robledal;Sur;20241022;20250721;55;2;Control;0.30693525;;2
Canar;1900;Robledal;Sur;20241022;20250721;55;3;Control;0.30693525;;
Canar;1900;Piornal;Sur;20241022;20250721;57;1;Refugio;0.283975764;;1
Canar;1900;Piornal;Sur;20241022;20250721;57;2;Refugio;0.283975764;1;2
Canar;1900;Piornal;Sur;20241022;20250721;57;3;Refugio;0.283975764;;5
Canar;1900;Robledal;Sur;20241022;20250721;58;1;Control;0.05761775;;2
Canar;1900;Robledal;Sur;20241022;20250721;58;2;Control;0.05761775;;
Canar;1900;Robledal;Sur;20241022;20250721;58;3;Control;0.05761775;;
Canar;1900;Piornal;Sur;20241022;20250721;60;1;Refugio;0.004152135;;2
Canar;1900;Piornal;Sur;20241022;20250721;60;2;Refugio;0.004152135;3;2
Canar;1900;Piornal;Sur;20241022;20250721;60;3;Refugio;0.004152135;3;2
Canar;1900;Robledal;Sur;20241022;20250721;59;1;Refugio;0.600574463;;2
Canar;1900;Robledal;Sur;20241022;20250721;59;2;Refugio;0.600574463;;1
Canar;1900;Robledal;Sur;20241022;20250721;59;3;Refugio;0.600574463;;
Canar;1900;Piornal;Sur;20241022;20250721;63;1;Refugio;0;;4
Canar;1900;Piornal;Sur;20241022;20250721;63;2;Refugio;0;;1
Canar;1900;Piornal;Sur;20241022;20250721;63;3;Refugio;0;;3
Canar;1900;Robledal;Sur;20241022;20250721;61;1;Control;0.210915544;;
Canar;1900;Robledal;Sur;20241022;20250721;61;2;Control;0.210915544;;
Canar;1900;Robledal;Sur;20241022;20250721;61;3;Control;0.210915544;;
Canar;1900;Robledal;Sur;20241022;20250721;62;1;Refugio;0.592024705;;1
Canar;1900;Robledal;Sur;20241022;20250721;62;2;Refugio;0.592024705;1;
Canar;1900;Robledal;Sur;20241022;20250721;62;3;Refugio;0.592024705;;
Camarate;1500;Encinar;Norte;20241105;20250722;40;1;Refugio;0.359531075;;3
Camarate;1500;Encinar;Norte;20241105;20250722;40;2;Refugio;0.359531075;;
Camarate;1500;Encinar;Norte;20241105;20250722;40;3;Refugio;0.359531075;;
Camarate;1500;Encinar;Norte;20241105;20250722;41;1;Control;0.059943538;;
Camarate;1500;Encinar;Norte;20241105;20250722;41;2;Control;0.059943538;;
Camarate;1500;Encinar;Norte;20241105;20250722;41;3;Control;0.059943538;;
Camarate;1500;Encinar;Norte;20241105;20250722;43;1;Control;0.20510848;;
Camarate;1500;Encinar;Norte;20241105;20250722;43;2;Control;0.20510848;;
Camarate;1500;Encinar;Norte;20241105;20250722;43;3;Control;0.20510848;;
Camarate;1500;Encinar;Norte;20241105;20250722;42;1;Refugio;0.629552111;;
Camarate;1500;Encinar;Norte;20241105;20250722;42;2;Refugio;0.629552111;;
Camarate;1500;Encinar;Norte;20241105;20250722;42;3;Refugio;0.629552111;;
Camarate;1500;Encinar;Norte;20241105;20250722;44;1;Control;0.10444143;;
Camarate;1500;Encinar;Norte;20241105;20250722;44;2;Control;0.10444143;;
Camarate;1500;Encinar;Norte;20241105;20250722;44;3;Control;0.10444143;;
Camarate;1500;Encinar;Norte;20241105;20250722;45;1;Refugio;0.554234881;;
Camarate;1500;Encinar;Norte;20241105;20250722;45;2;Refugio;0.554234881;;
Camarate;1500;Encinar;Norte;20241105;20250722;45;3;Refugio;0.554234881;;
Camarate;1700;Robledal;Norte;20241105;20250722;6;1;Refugio;0.356924881;4;1
Camarate;1700;Robledal;Norte;20241105;20250722;6;2;Refugio;0.356924881;1;
Camarate;1700;Robledal;Norte;20241105;20250722;6;3;Refugio;0.356924881;;
Camarate;1700;Robledal;Norte;20241105;20250722;67;1;Control;0.468103477;;
Camarate;1700;Robledal;Norte;20241105;20250722;67;2;Control;0.468103477;;
Camarate;1700;Robledal;Norte;20241105;20250722;67;3;Control;0.468103477;;
Camarate;1700;Robledal;Norte;20241105;20250722;66;1;Refugio;0.583936825;1;3
Camarate;1700;Robledal;Norte;20241105;20250722;66;2;Refugio;0.583936825;;
Camarate;1700;Robledal;Norte;20241105;20250722;66;3;Refugio;0.583936825;;
Camarate;1700;Robledal;Norte;20241105;20250722;5;1;Control;0.435913851;3;2
Camarate;1700;Robledal;Norte;20241105;20250722;5;2;Control;0.435913851;;
Camarate;1700;Robledal;Norte;20241105;20250722;5;3;Control;0.435913851;;
Camarate;1700;Robledal;Norte;20241105;20250722;4;1;Refugio;0.328830249;1;
Camarate;1700;Robledal;Norte;20241105;20250722;4;2;Refugio;0.328830249;;
Camarate;1700;Robledal;Norte;20241105;20250722;4;3;Refugio;0.328830249;;
Camarate;1700;Robledal;Norte;20241105;20250722;1;1;Control;0.433905504;;
Camarate;1700;Robledal;Norte;20241105;20250722;1;2;Control;0.433905504;;
Camarate;1700;Robledal;Norte;20241105;20250722;1;3;Control;0.433905504;;
Camarate;2200;Piornal;Norte;20241105;20250728;22;1;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250728;22;2;Control;0;;1
Camarate;2200;Piornal;Norte;20241105;20250728;22;3;Control;0; ;
Camarate;2200;Piornal;Norte;20241105;20250728;23;1;Refugio;0;1;
Camarate;2200;Piornal;Norte;20241105;20250728;23;2;Refugio;0;1;
Camarate;2200;Piornal;Norte;20241105;20250728;23;3;Refugio;0;;
Camarate;2200;Piornal;Norte;20241105;20250728;24;1;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250728;24;2;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250728;24;3;Control;0;;1
Camarate;2200;Piornal;Norte;20241105;20250728;25;1;Refugio;0;1;1
Camarate;2200;Piornal;Norte;20241105;20250728;25;2;Refugio;0;2;1
Camarate;2200;Piornal;Norte;20241105;20250728;25;3;Refugio;0;;2
Camarate;2200;Piornal;Norte;20241105;20250728;26;1;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250728;26;2;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250728;26;3;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250728;27;1;Refugio;0;1;
Camarate;2200;Piornal;Norte;20241105;20250728;27;2;Refugio;0;;2
Camarate;2200;Piornal;Norte;20241105;20250728;27;3;Refugio;0;;
Camarate;1900;Robledal;Norte;20241105;20250728;20;1;Control;0.010985592;;
Camarate;1900;Robledal;Norte;20241105;20250728;20;2;Control;0.010985592;;
Camarate;1900;Robledal;Norte;20241105;20250728;20;3;Control;0.010985592;;
Camarate;1900;Robledal;Norte;20241105;20250728;21;1;Refugio;0.958735779;;2
Camarate;1900;Robledal;Norte;20241105;20250728;21;2;Refugio;0.958735779;;2
Camarate;1900;Robledal;Norte;20241105;20250728;21;3;Refugio;0.958735779;;
Camarate;1900;Robledal;Norte;20241105;20250728;14;1;Refugio;0.940318352;;
Camarate;1900;Robledal;Norte;20241105;20250728;14;2;Refugio;0.940318352;;
Camarate;1900;Robledal;Norte;20241105;20250728;14;3;Refugio;0.940318352;;
Camarate;1900;Robledal;Norte;20241105;20250728;17;1;Control;0.050402304;;3
Camarate;1900;Robledal;Norte;20241105;20250728;17;2;Control;0.050402304;;1
Camarate;1900;Robledal;Norte;20241105;20250728;17;3;Control;0.050402304;;
